"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2007","28.73","26.84","28.89","26.60","337.88M","6.84%"
"08/01/2007","26.89","26.18","28.43","26.09","464.97M","3.22%"
"07/01/2007","26.05","26.32","27.25","25.89","419.59M","-0.42%"
"06/01/2007","26.16","26.50","26.57","25.52","408.72M","-1.28%"
"05/01/2007","26.50","26.09","26.82","25.57","412.55M","1.57%"
"04/01/2007","26.09","24.10","26.18","24.02","414.57M","8.71%"
"03/01/2007","24.00","23.21","24.25","22.89","498.86M","2.83%"
"02/01/2007","23.34","24.00","24.27","22.78","329.92M","-2.51%"
"01/01/2007","23.94","24.18","24.50","23.75","248.20M","-0.75%"
"12/01/2006","24.12","23.32","24.68","23.11","310.24M","3.03%"
"11/01/2006","23.41","23.37","23.68","23.08","303.15M","0.21%"
"10/01/2006","23.36","22.45","23.75","21.86","386.95M","4.57%"
"09/01/2006","22.34","22.49","22.57","21.97","204.09M","-0.31%"
"08/01/2006","22.41","22.25","22.70","21.74","208.46M","0.72%"
"07/01/2006","22.25","21.60","22.39","21.18","251.85M","3.44%"
"06/01/2006","21.51","21.99","22.07","21.14","289.29M","-2.32%"
"05/01/2006","22.02","21.05","22.38","20.90","352.05M","4.96%"
"04/01/2006","20.98","21.05","21.12","20.43","219.26M","0.24%"
"03/01/2006","20.93","20.95","21.50","20.79","288.18M","-0.24%"
"02/01/2006","20.98","20.59","21.29","20.26","268.56M","1.40%"
"01/01/2006","20.69","20.39","21.00","19.68","283.96M","2.63%"
"12/01/2005","20.16","21.35","21.52","20.16","273.07M","-5.53%"
"11/01/2005","21.34","21.31","21.64","20.93","234.84M","-0.23%"
"10/01/2005","21.39","21.61","21.80","20.64","271.49M","-0.93%"
"09/01/2005","21.59","21.91","22.36","20.93","282.28M","-1.86%"
"08/01/2005","22.00","22.00","22.38","21.55","237.54M","0.55%"
"07/01/2005","21.88","20.98","22.30","20.70","246.73M","4.79%"
"06/01/2005","20.88","22.27","22.46","20.84","222.07M","-6.45%"
"05/01/2005","22.32","21.75","22.63","21.62","205.35M","2.76%"
"04/01/2005","21.72","20.91","21.75","20.37","279.31M","4.22%"
"03/01/2005","20.84","21.40","21.93","20.45","269.84M","-2.62%"
"02/01/2005","21.40","20.75","22.07","20.57","239.27M","3.13%"
"01/01/2005","20.75","20.95","21.00","20.27","236.15M","-0.34%"
"12/01/2004","20.82","19.73","20.95","19.65","298.06M","5.90%"
"11/01/2004","19.66","20.35","20.87","19.61","309.81M","-3.30%"
