"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/1998","41.19","40.62","42.75","40.06","53.25M","0.93%"
"05/01/1998","40.81","39.75","41.50","37.38","85.36M","2.82%"
"04/01/1998","39.69","42.44","44.81","38.38","86.09M","-7.03%"
"03/01/1998","42.69","36.75","43.88","36.25","92.79M","16.96%"
"02/01/1998","36.50","36.31","37.06","34.31","86.44M","1.05%"
"01/01/1998","36.12","36.31","37.75","34.19","63.58M","-0.36%"
"12/01/1997","36.25","37.38","38.19","34.12","74.26M","-1.71%"
"11/01/1997","36.88","36.88","38.44","35.25","47.50M","0.00%"
"10/01/1997","36.88","40.06","40.75","33.38","90.28M","-9.07%"
"09/01/1997","40.56","36.00","41.31","36.00","76.71M","12.67%"
"08/01/1997","36.00","37.81","39.75","34.88","80.93M","-5.88%"
"07/01/1997","38.25","37.56","39.50","34.81","96.63M","1.84%"
"06/01/1997","37.56","37.62","39.38","35.62","95.28M","2.20%"
"05/01/1997","36.75","34.50","37.88","34.50","88.87M","5.36%"
"04/01/1997","34.88","32.50","34.88","31.00","84.30M","7.72%"
"03/01/1997","32.38","32.75","33.62","30.75","80.03M","-1.88%"
"02/01/1997","33.00","34.62","34.88","31.50","104.82M","-5.39%"
"01/01/1997","34.88","30.00","35.88","28.62","148.51M","19.25%"
"12/01/1996","29.25","29.75","30.38","28.50","81.16M","-3.31%"
"11/01/1996","30.25","29.88","33.00","29.50","93.98M","2.13%"
"10/01/1996","29.62","28.50","30.75","28.12","106.92M","4.85%"
"09/01/1996","28.25","28.38","30.62","28.00","173.75M","-1.74%"
"08/01/1996","28.75","31.62","33.62","28.38","156.04M","-9.45%"
"07/01/1996","31.75","35.75","35.88","30.12","64.10M","-10.56%"
"06/01/1996","35.50","33.00","35.88","32.75","55.89M","6.77%"
"05/01/1996","33.25","31.94","35.00","31.00","80.76M","4.72%"
"04/01/1996","31.75","31.75","32.38","29.38","70.87M","0.41%"
"03/01/1996","31.62","31.75","33.44","30.62","70.33M","0.00%"
"02/01/1996","31.62","29.69","33.12","29.56","90.90M","6.07%"
"01/01/1996","29.81","27.56","30.31","27.25","71.48M","6.69%"
"12/01/1995","27.94","27.56","29.38","26.81","58.82M","0.90%"
"11/01/1995","27.69","26.31","27.69","26.00","46.23M","5.25%"
"10/01/1995","26.31","25.44","26.75","25.19","69.79M","3.18%"
"09/01/1995","25.50","22.62","26.00","22.56","70.77M","12.73%"
"08/01/1995","22.62","23.31","23.50","22.12","52.80M","-3.50%"
"07/01/1995","23.44","22.75","23.50","21.62","82.37M","3.03%"
"06/01/1995","22.75","24.31","24.38","22.25","84.37M","-7.14%"
"05/01/1995","24.50","20.75","24.50","20.75","118.44M","17.73%"
"04/01/1995","20.81","19.44","20.94","19.44","55.47M","6.39%"
"03/01/1995","19.56","19.75","20.50","18.94","80.69M","0.00%"
"02/01/1995","19.56","18.62","19.88","18.12","85.08M","6.07%"
"01/01/1995","18.44","18.12","18.50","16.94","78.19M","1.77%"
"12/01/1994","18.12","17.62","18.44","17.38","53.90M","2.84%"
"11/01/1994","17.62","17.50","18.69","17.50","62.91M","0.69%"
"10/01/1994","17.50","16.62","17.56","16.12","63.91M","5.68%"
"09/01/1994","16.56","16.50","17.00","16.12","55.42M","0.00%"
"08/01/1994","16.56","15.25","17.31","15.25","81.09M","8.59%"
"07/01/1994","15.25","15.38","15.62","14.62","81.49M","-0.39%"
"06/01/1994","15.31","17.94","18.44","14.94","155.47M","-14.94%"
"05/01/1994","18.00","18.38","18.88","17.56","46.70M","-1.37%"
"04/01/1994","18.25","18.00","18.56","17.81","49.86M","-0.33%"
"03/01/1994","18.31","19.62","19.75","17.88","78.25M","-6.39%"
"02/01/1994","19.56","19.94","20.00","19.00","59.05M","-3.12%"
"01/01/1994","20.19","20.50","20.56","19.56","49.55M","-1.22%"
"12/01/1993","20.44","20.12","21.25","19.81","45.54M","1.59%"
"11/01/1993","20.12","19.69","20.38","18.81","48.27M","1.87%"
"10/01/1993","19.75","19.56","20.69","19.00","44.18M","0.66%"
"09/01/1993","19.62","19.50","20.94","19.44","54.84M","-0.36%"
"08/01/1993","19.69","18.75","20.06","18.38","49.34M","5.35%"
"07/01/1993","18.69","18.44","19.25","17.31","71.03M","1.03%"
"06/01/1993","18.50","18.25","18.56","17.25","85.69M","2.10%"
"05/01/1993","18.12","18.75","19.06","17.81","87.63M","-3.67%"
"04/01/1993","18.81","21.50","21.56","17.50","101.91M","-12.27%"
"03/01/1993","21.44","19.88","21.81","19.62","53.43M","7.52%"
