"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2010","54.74","56.15","57.39","53.23","30.31M","-1.17%"
"01/01/2010","55.39","61.86","62.70","55.27","28.71M","-7.85%"
"12/01/2009","60.11","60.57","62.14","57.72","26.19M","0.59%"
"11/01/2009","59.76","59.06","63.41","58.76","29.60M","0.59%"
"10/01/2009","59.41","57.21","63.75","55.22","37.98M","3.88%"
"09/01/2009","57.19","55.03","59.75","54.18","29.92M","3.10%"
"08/01/2009","55.47","53.25","56.36","51.01","32.88M","5.38%"
"07/01/2009","52.64","51.14","52.99","46.19","42.76M","4.88%"
"06/01/2009","50.19","55.31","56.12","48.51","37.54M","-6.90%"
"05/01/2009","53.91","46.73","54.39","45.88","43.67M","18.02%"
"04/01/2009","45.68","43.30","47.31","41.41","56.62M","3.12%"
"03/01/2009","44.30","42.42","47.69","38.26","71.34M","0.75%"
"02/01/2009","43.97","48.69","52.66","43.15","59.67M","-10.68%"
"01/01/2009","49.23","53.79","56.07","45.43","57.16M","-7.01%"
"12/01/2008","52.94","50.71","56.40","45.00","71.83M","-0.95%"
"11/01/2008","53.45","54.18","60.16","41.62","60.16M","-4.23%"
"10/01/2008","55.81","58.07","59.26","42.08","107.90M","-5.42%"
"09/01/2008","59.01","66.31","66.74","56.10","60.23M","-15.12%"
"08/01/2008","69.52","70.33","71.28","66.70","38.36M","-1.79%"
"07/01/2008","70.79","81.08","81.18","70.70","47.40M","-13.36%"
"06/01/2008","81.71","83.63","84.85","77.05","36.51M","-4.42%"
"05/01/2008","85.49","79.58","88.73","78.70","39.23M","6.45%"
"04/01/2008","80.31","68.31","80.84","68.29","42.88M","16.43%"
"03/01/2008","68.98","70.91","71.50","64.89","36.67M","-3.46%"
"02/01/2008","71.45","70.33","73.79","66.75","39.94M","0.06%"
"01/01/2008","71.41","84.66","86.41","66.82","51.15M","-15.19%"
"12/01/2007","84.20","79.95","84.99","79.65","21.06M","3.40%"
"11/01/2007","81.43","86.23","86.30","79.04","35.64M","-6.95%"
"10/01/2007","87.51","82.19","88.31","78.96","39.24M","6.49%"
"09/01/2007","82.18","78.51","84.45","78.37","27.56M","6.24%"
"08/01/2007","77.35","77.45","78.16","69.56","43.33M","-0.31%"
"07/01/2007","77.59","82.83","85.48","76.51","36.64M","-4.45%"
"06/01/2007","81.20","74.88","81.62","74.80","30.78M","9.29%"
"05/01/2007","74.30","69.76","75.69","69.14","36.92M","7.14%"
"04/01/2007","69.35","66.99","70.69","65.15","26.22M","4.60%"
"03/01/2007","66.30","64.63","67.60","62.71","37.67M","1.98%"
"02/01/2007","65.01","69.18","69.60","64.85","27.48M","-4.75%"
"01/01/2007","68.25","70.88","70.91","65.89","29.56M","-3.59%"
"12/01/2006","70.79","70.93","71.72","69.27","17.54M","-0.34%"
"11/01/2006","71.03","69.16","71.89","68.08","21.61M","2.03%"
"10/01/2006","69.62","66.09","69.85","64.09","24.80M","5.33%"
"09/01/2006","66.10","69.13","69.54","64.07","24.38M","-4.12%"
"08/01/2006","68.94","70.73","72.38","68.87","20.12M","-2.63%"
"07/01/2006","70.80","67.59","71.75","65.59","20.51M","5.70%"
"06/01/2006","66.98","64.63","67.57","61.19","26.15M","1.01%"
"05/01/2006","66.31","68.53","70.19","63.85","27.76M","-2.67%"
"04/01/2006","68.13","62.65","70.39","62.55","26.56M","9.43%"
"03/01/2006","62.26","61.25","63.66","60.17","27.74M","2.94%"
"02/01/2006","60.48","67.96","68.25","60.19","31.62M","-11.20%"
"01/01/2006","68.11","62.68","68.45","62.68","24.90M","10.77%"
