"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2004","93.24","89.85","94.96","88.89","67.37M","4.00%"
"08/01/2004","89.65","87.78","91.57","83.29","71.54M","1.66%"
"07/01/2004","88.19","94.17","94.35","85.72","78.70M","-6.34%"
"06/01/2004","94.16","93.80","95.15","87.68","89.29M","0.27%"
"05/01/2004","93.91","96.95","98.50","90.08","89.22M","-2.94%"
"04/01/2004","96.75","104.24","107.50","96.31","67.75M","-7.28%"
"03/01/2004","104.35","107.30","109.29","98.38","86.59M","-1.44%"
"02/01/2004","105.87","99.23","108.00","98.43","61.66M","6.35%"
"01/01/2004","99.55","98.80","102.75","96.15","80.43M","0.83%"
"12/01/2003","98.73","96.23","100.78","95.73","63.38M","2.76%"
"11/01/2003","96.08","94.65","97.39","91.70","55.71M","2.32%"
"10/01/2003","93.90","83.90","94.89","83.90","86.41M","11.92%"
"09/01/2003","83.90","88.54","93.74","83.64","94.64M","-5.19%"
"08/01/2003","88.49","86.95","89.10","82.90","57.37M","1.55%"
"07/01/2003","87.14","83.75","90.35","82.36","82.43M","4.05%"
"06/01/2003","83.75","81.50","91.98","81.50","111.55M","2.76%"
"05/01/2003","81.50","75.90","81.67","73.22","85.15M","7.38%"
"04/01/2003","75.90","68.48","78.90","68.06","91.05M","11.49%"
"03/01/2003","68.08","69.45","72.10","61.02","109.30M","-1.97%"
"02/01/2003","69.45","68.10","69.75","63.75","69.69M","1.98%"
"01/01/2003","68.10","68.10","75.75","66.95","77.44M","0.00%"
"12/01/2002","68.10","78.88","80.90","67.00","72.36M","-13.66%"
"11/01/2002","78.87","71.60","81.00","71.00","78.06M","10.15%"
"10/01/2002","71.60","66.50","75.35","58.57","134.81M","8.44%"
"09/01/2002","66.03","76.06","76.42","64.49","99.53M","-14.58%"
"08/01/2002","77.30","73.15","81.97","67.75","102.77M","5.67%"
"07/01/2002","73.15","73.75","77.00","65.55","205.43M","-0.27%"
"06/01/2002","73.35","75.45","77.02","69.03","72.45M","-2.78%"
"05/01/2002","75.45","78.55","82.10","74.00","71.13M","-4.19%"
"04/01/2002","78.75","89.40","89.45","75.80","77.23M","-12.74%"
"03/01/2002","90.25","81.50","92.25","80.85","60.53M","11.50%"
"02/01/2002","80.94","86.49","86.50","77.52","70.32M","-6.94%"
"01/01/2002","86.98","92.80","97.25","81.60","81.93M","-6.22%"
